,State,District,Block,latLong
21577,Orissa,Bargarh,Paikamal,"[20.92561, 82.81409]"
21578,Orissa,Bargarh,Bheden,"[21.195846557617188, 83.746826171875]"
21579,Orissa,Balasore,Baliapal,"[21.699155807495117, 87.22672271728516]"
21580,Orissa,Balasore,Baliapal,"[21.699155807495117, 87.22672271728516]"
21581,Orissa,Balasore,Baliapal,"[21.699155807495117, 87.22672271728516]"
21582,Orissa,Balasore,Baliapal,"[21.699155807495117, 87.22672271728516]"
21583,Orissa,Balasore,Baliapal,"[21.699155807495117, 87.22672271728516]"
21584,Orissa,Balasore,Baliapal,"[21.699155807495117, 87.22672271728516]"
21585,Orissa,Balasore,Baliapal,"[21.699155807495117, 87.22672271728516]"
21586,Orissa,Balasore,Baliapal,"[21.699155807495117, 87.22672271728516]"
21587,Orissa,Balasore,Baliapal,"[21.699155807495117, 87.22672271728516]"
21588,Orissa,Balasore,Baliapal,"[21.699155807495117, 87.22672271728516]"
21589,Orissa,Balasore,Soro,"[21.291200637817383, 86.69229888916016]"
21590,Orissa,Balasore,Soro,"[21.291200637817383, 86.69229888916016]"
21591,Orissa,,,"[22.46852, 88.0605]"
21592,Orissa,Balasore,Bhograi,"[21.663867950439453, 87.34620666503906]"
21593,Orissa,Balasore,Oupada,"[21.326696395874023, 86.50536346435547]"
21594,Orissa,Balasore,Jaleswar,"[21.79789924621582, 87.2197036743164]"
21595,Orissa,Balasore,Bhograi,"[21.663867950439453, 87.34620666503906]"
21596,Orissa,Balasore,Basta,"[21.6838321685791, 87.06880950927734]"
21597,Orissa,Balasore,Baleshwar,"[21.5031795501709, 87.10771942138672]"
21598,Orissa,Balasore,Nilagiri,"[21.462200164794922, 86.768798828125]"
21599,Orissa,Angul,Chhendipada,"[21.08509, 84.87957]"
21600,Orissa,Angul,Anugul,"[20.76462, 85.1086]"
21601,Orissa,Angul,Anugul,"[20.76462, 85.1086]"
21602,Orissa,Angul,Chhendipada,"[21.08509, 84.87957]"
21603,Orissa,Angul,Kaniha,"[21.093616485595703, 85.05315399169922]"
21604,Orissa,Angul,Kaniha,"[21.093616485595703, 85.05315399169922]"
21605,Orissa,Angul,,"[20.76462, 85.1086]"
21606,Orissa,Angul,,"[20.76462, 85.1086]"
21607,Orissa,,,"[22.46852, 88.0605]"
21608,Orissa,Angul,Anugul,"[20.76462, 85.1086]"
21609,Orissa,Angul,Chhendipada,"[21.08509, 84.87957]"
21610,Orissa,Angul,Anugul,"[20.76462, 85.1086]"
21611,Orissa,Angul,Anugul,"[20.76462, 85.1086]"
21612,Orissa,Balasore,Baleshwar,"[21.5031795501709, 87.10771942138672]"
21613,Orissa,Sundargarh,Sundargarh,"[22.1198, 84.0374]"
21614,Orissa,Sonepur,Sonepur,"[20.829999923706055, 83.91999816894531]"
21615,Orissa,Sambalpur,Dhankauda,"[21.46822, 84.00295]"
21616,Orissa,Puri,Puri Sadar,"[19.80616, 85.82948]"
21617,Orissa,Nayagarh,,"[20.1269, 85.1047]"
21618,Orissa,Mayurbhanj,Baripada,"[21.928937911987305, 86.7624282836914]"
21619,Orissa,Keonjhar,Kendujhargarh,"[22.46852, 88.0605]"
21620,Orissa,Khurda,Bhubaneswar,"[20.27261, 85.83312]"
21621,Orissa,Kendrapara,Kendrapara,"[20.515899658203125, 86.39798736572266]"
21622,Orissa,Jajpur,Jajpur,"[20.8499, 86.3372]"
21623,Orissa,Jagatsingpur,Jagatsingpur,"[20.2527, 86.1791]"
21624,Orissa,Ganjam,,"[19.3882, 85.049]"
21625,Orissa,Dhenkanal,Dhenkanal,"[21.17681, 84.87129]"
21626,Orissa,Bargarh,Bargarh,"[21.3327, 83.6433]"
21627,Orissa,Balasore,Baleshwar,"[21.5031795501709, 87.10771942138672]"
21628,Orissa,Angul,Anugul,"[20.76462, 85.1086]"
21629,Orissa,Sundargarh,,"[22.1198, 84.0374]"
21630,Orissa,Sonepur,,"[20.8475, 83.894]"
21631,Orissa,Rayagada,,"[19.1754, 83.4109]"
21632,Orissa,Puri,,"[19.80044174194336, 85.82675170898438]"
21633,Orissa,,,"[22.46852, 88.0605]"
21634,Orissa,Nabrangpur,,"[19.2304, 82.54985]"
21635,Orissa,Malkangiri,,"[18.36427, 81.89306]"
21636,Orissa,Koraput,,"[18.8132, 82.7126]"
21637,Orissa,Khurda,,"[28.2563, 77.84562]"
21638,Orissa,Keonjhar,,"[22.46852, 88.0605]"
21639,Orissa,Kandhamal,,"[20.12906, 84.04595]"
21640,Orissa,Kalahandi,,"[19.87989, 82.74615]"
21641,Orissa,Jharsuguda,,"[21.78605, 83.66065]"
21642,Orissa,Jajpur,,"[20.849899291992188, 86.33719635009766]"
21643,Orissa,Jagatsingpur,,"[20.2527, 86.1791]"
21644,Orissa,Gajapati,,"[20.29747, 85.82522]"
21645,Orissa,Dhenkanal,,"[21.17681, 84.87129]"
21646,Orissa,Deogarh,,"[25.52953, 73.90899]"
21647,Orissa,Boudh,,"[20.84445, 84.30723]"
21648,Orissa,Bolangir,,"[20.7014, 83.4852]"
21649,Orissa,Bhadrak,,"[21.0576, 86.4962]"
21650,Orissa,Bargarh,,"[21.3327, 83.6433]"
21651,Orissa,Balasore,,"[21.48626, 86.96113]"
21652,Orissa,Sambalpur,,"[21.45942, 83.97433]"
21653,Orissa,Sambalpur,Dhankauda,"[21.46822, 84.00295]"
21654,Orissa,Nayagarh,,"[20.1269, 85.1047]"
21655,Orissa,Nayagarh,Nayagarh,"[20.1269, 85.1047]"
21656,Orissa,Nayagarh,Nayagarh,"[20.1269, 85.1047]"
21657,Orissa,Nayagarh,Nayagarh,"[20.1269, 85.1047]"
21658,Orissa,Mayurbhanj,,"[21.89563, 86.41018]"
21659,Orissa,Mayurbhanj,Rasgovindpur,"[21.78143, 87.04788]"
21660,Orissa,Mayurbhanj,Barasahi,"[21.72884, 86.74835]"
21661,Orissa,Mayurbhanj,,"[21.89563, 86.41018]"
21662,Orissa,Kendrapara,,"[20.5159, 86.39799]"
21663,Orissa,Kendrapara,Rajkanika,"[20.734695434570312, 86.69771575927734]"
21664,Orissa,Ganjam,,"[19.3882, 85.049]"
21665,Orissa,Ganjam,Ganjam,"[19.388200759887695, 85.04900360107422]"
21666,Orissa,Ganjam,Surada,"[19.76099967956543, 84.4281005859375]"
21667,Orissa,Ganjam,Chatrapur,"[19.357099533081055, 84.98310089111328]"
21668,Orissa,Ganjam,Buguda,"[19.81130027770996, 84.78949737548828]"
21669,Orissa,Dhenkanal,,"[21.17681, 84.87129]"
21670,Orissa,Dhenkanal,Bhuban,"[20.8837, 85.8334]"
21671,Orissa,Cuttack,,"[20.4657, 85.90019]"
21672,Orissa,Cuttack,Kantapara,"[20.24554443359375, 85.98004913330078]"
21673,Orissa,Cuttack,Mahanga,"[20.561424255371094, 86.1952896118164]"
21674,Orissa,Cuttack,Kantapara,"[20.24554443359375, 85.98004913330078]"
21675,Orissa,Cuttack,Salepur,"[20.48011589050293, 86.09795379638672]"
21676,Orissa,Cuttack,Kantapara,"[20.24554443359375, 85.98004913330078]"
21677,Orissa,Cuttack,Kantapara,"[20.24554443359375, 85.98004913330078]"
21678,Orissa,Cuttack,Kantapara,"[20.24554443359375, 85.98004913330078]"
21679,Orissa,Angul,,"[20.76462, 85.1086]"
21680,Orissa,Angul,Kishorenagar,"[20.961524963378906, 84.47026824951172]"
21681,Orissa,Angul,Kishorenagar,"[20.961524963378906, 84.47026824951172]"
21682,Orissa,Kendrapara,,"[20.5159, 86.39799]"
21683,Orissa,Kalahandi,,"[19.87989, 82.74615]"
21684,Orissa,Balasore,,"[21.48626, 86.96113]"
21685,Orissa,Sambalpur,Dhankauda,"[21.46822, 84.00295]"
21686,Orissa,Sambalpur,Dhankauda,"[21.46822, 84.00295]"
21687,Orissa,Kandhamal,Kotgarh,"[19.83777, 83.72701]"
21688,Orissa,Kandhamal,,"[20.12906, 84.04595]"
21689,Orissa,Sundargarh,,"[22.1198, 84.0374]"
21690,Orissa,Gajapati,,"[20.29747, 85.82522]"
21691,Orissa,Bhadrak,,"[21.0576, 86.4962]"
21692,Orissa,Bhadrak,,"[21.0576, 86.4962]"
21693,Orissa,Mayurbhanj,,"[21.89563, 86.41018]"
21694,Orissa,Mayurbhanj,,"[21.89563, 86.41018]"
21695,Orissa,Bolangir,,"[20.7014, 83.4852]"
21696,Orissa,Ganjam,,"[19.3882, 85.049]"
21697,Orissa,Jajpur,,"[20.849899291992188, 86.33719635009766]"
21698,Orissa,Jajpur,,"[20.849899291992188, 86.33719635009766]"
21699,Orissa,Khurda,Khurda,"[20.18630027770996, 85.62259674072266]"
21700,Orissa,Jagatsingpur,,"[20.2527, 86.1791]"
21701,Orissa,Kendrapara,,"[20.5159, 86.39799]"
21702,Orissa,Kendrapara,,"[20.5159, 86.39799]"
21703,Orissa,Sambalpur,,"[21.45942, 83.97433]"
21704,Orissa,Sambalpur,,"[21.45942, 83.97433]"
21705,Orissa,,,"[22.46852, 88.0605]"
21706,Orissa,Rayagada,,"[19.1754, 83.4109]"
21707,Orissa,Cuttack,,"[20.4657, 85.90019]"
21708,Orissa,Cuttack,,"[20.4657, 85.90019]"
21709,Orissa,Balasore,,"[21.48626, 86.96113]"
21710,Orissa,Balasore,,"[21.48626, 86.96113]"
21711,Orissa,Nayagarh,Bhapur,"[20.287559509277344, 85.29351806640625]"
21712,Orissa,Koraput,,"[18.8132, 82.7126]"
21713,Orissa,Angul,Athamallik,"[20.72664451599121, 84.53363800048828]"
21714,Orissa,Mayurbhanj,,"[21.89563, 86.41018]"
21715,Orissa,Keonjhar,,"[22.46852, 88.0605]"
21716,Orissa,Jajpur,,"[20.849899291992188, 86.33719635009766]"
21717,Orissa,Bhadrak,,"[21.0576, 86.4962]"
21718,Orissa,Balasore,,"[21.48626, 86.96113]"
21719,Orissa,Sundargarh,,"[22.1198, 84.0374]"
21720,Orissa,Sundargarh,Sundargarh,"[22.1198, 84.0374]"
21721,Orissa,Sundargarh,Sundargarh,"[22.1198, 84.0374]"
21722,Orissa,Sundargarh,,"[22.1198, 84.0374]"
21723,Orissa,Sundargarh,Kutra,"[22.234439849853516, 84.45306396484375]"
21724,Orissa,Sundargarh,Kutra,"[22.234439849853516, 84.45306396484375]"
21725,Orissa,Sundargarh,Kutra,"[22.234439849853516, 84.45306396484375]"
21726,Orissa,Sundargarh,,"[22.1198, 84.0374]"
21727,Orissa,Sundargarh,Bargaon,"[22.119800567626953, 84.03739929199219]"
21728,Orissa,Sundargarh,,"[22.1198, 84.0374]"
21729,Orissa,Sundargarh,Rajgangpur,"[22.18630027770996, 84.58399963378906]"
21730,Orissa,Sonepur,,"[20.8475, 83.894]"
21731,Orissa,Sonepur,,"[20.8475, 83.894]"
21732,Orissa,Sonepur,,"[20.8475, 83.894]"
21733,Orissa,Sonepur,,"[20.8475, 83.894]"
21734,Orissa,Sambalpur,,"[21.45942, 83.97433]"
21735,Orissa,Sambalpur,Jamankira,"[21.53457, 84.40635]"
21736,Orissa,Sambalpur,,"[21.45942, 83.97433]"
21737,Orissa,,,"[22.46852, 88.0605]"
21738,Orissa,Sambalpur,,"[21.45942, 83.97433]"
21739,Orissa,Sambalpur,,"[21.45942, 83.97433]"
21740,Orissa,Sambalpur,Kuchinda,"[21.74459, 84.35337]"
21741,Orissa,Sambalpur,,"[21.45942, 83.97433]"
21742,Orissa,Rayagada,Gunupur,"[19.0806, 83.8079]"
21743,Orissa,Rayagada,Bissam - Cuttack,"[19.51569938659668, 83.50540161132812]"
21744,Orissa,Rayagada,Kashipur,"[19.355295181274414, 83.1202392578125]"
21745,Orissa,Rayagada,Gunupur,"[19.0806, 83.8079]"
21746,Orissa,Rayagada,Kashipur,"[19.355295181274414, 83.1202392578125]"
21747,Orissa,Rayagada,Kashipur,"[19.355295181274414, 83.1202392578125]"
21748,Orissa,Rayagada,Bissam - Cuttack,"[19.51569938659668, 83.50540161132812]"
21749,Orissa,Puri,,"[19.80044174194336, 85.82675170898438]"
21750,Orissa,Puri,,"[19.80044174194336, 85.82675170898438]"
21751,Orissa,Nuapara,Komna,"[20.502927780151367, 82.67156982421875]"
21752,Orissa,Nuapara,Boden,"[20.258220672607422, 82.57524108886719]"
21753,Orissa,Nuapara,Khariar,"[20.2936, 82.7604]"
21754,Orissa,Nuapara,Komna,"[20.502927780151367, 82.67156982421875]"
21755,Orissa,Nayagarh,,"[20.1269, 85.1047]"
21756,Orissa,Nayagarh,Nuagaon,"[20.088672637939453, 84.94930267333984]"
21757,Orissa,Nayagarh,,"[20.1269, 85.1047]"
21758,Orissa,Nayagarh,Nayagarh,"[20.1269, 85.1047]"
21759,Orissa,Nayagarh,Nuagaon,"[20.088672637939453, 84.94930267333984]"
21760,Orissa,Nayagarh,Dasapalla,"[20.327245712280273, 84.85330963134766]"
21761,Orissa,Nayagarh,,"[20.1269, 85.1047]"
21762,Orissa,Nabrangpur,,"[19.2304, 82.54985]"
21763,Orissa,Nabrangpur,Umerkote,"[19.665700912475586, 82.20580291748047]"
21764,Orissa,Nabrangpur,Dabugam,"[19.2304, 82.54985]"
21765,Orissa,Nabrangpur,,"[19.2304, 82.54985]"
21766,Orissa,Nabrangpur,Nabrangpur,"[19.230398178100586, 82.54985046386719]"
21767,Orissa,Nabrangpur,Nabrangpur,"[19.230398178100586, 82.54985046386719]"
21768,Orissa,Nabrangpur,Raigarh,"[21.8755, 83.39454]"
21769,Orissa,Nabrangpur,Umerkote,"[19.665700912475586, 82.20580291748047]"
21770,Orissa,Nabrangpur,,"[19.2304, 82.54985]"
21771,Orissa,Nabrangpur,Umerkote,"[19.665700912475586, 82.20580291748047]"
21772,Orissa,Mayurbhanj,Khunta,"[21.7171630859375, 86.62313842773438]"
21773,Orissa,Mayurbhanj,Sarasakana,"[22.24428, 86.59404]"
21774,Orissa,Mayurbhanj,Thakurmunda,"[21.519437789916992, 86.1585922241211]"
21775,Orissa,Mayurbhanj,Bangiriposi,"[22.150127410888672, 86.5433349609375]"
21776,Orissa,Mayurbhanj,Khunta,"[21.7171630859375, 86.62313842773438]"
21777,Orissa,Mayurbhanj,Baripada,"[21.928937911987305, 86.7624282836914]"
21778,Orissa,Mayurbhanj,,"[21.89563, 86.41018]"
21779,Orissa,Mayurbhanj,Udala,"[21.574600219726562, 86.56529998779297]"
21780,Orissa,Mayurbhanj,Udala,"[21.574600219726562, 86.56529998779297]"
21781,Orissa,Mayurbhanj,Karanjia,"[21.7642, 85.9761]"
21782,Orissa,Mayurbhanj,Jamada,"[22.262758255004883, 86.05262756347656]"
21783,Orissa,Mayurbhanj,Karanjia,"[21.7642, 85.9761]"
21784,Orissa,Mayurbhanj,Khunta,"[21.7171630859375, 86.62313842773438]"
21785,Orissa,Mayurbhanj,Khunta,"[21.7171630859375, 86.62313842773438]"
21786,Orissa,Mayurbhanj,,"[21.89563, 86.41018]"
21787,Orissa,Mayurbhanj,Karanjia,"[21.7642, 85.9761]"
21788,Orissa,Mayurbhanj,Suliapada,"[22.028417587280273, 86.94467163085938]"
21789,Orissa,Mayurbhanj,Muruda,"[21.845252990722656, 86.99396514892578]"
21790,Orissa,Mayurbhanj,Raruan,"[21.95796012878418, 85.85476684570312]"
21791,Orissa,Mayurbhanj,,"[21.89563, 86.41018]"
21792,Orissa,Mayurbhanj,Kaptipada,"[21.509727478027344, 86.54167175292969]"
21793,Orissa,Mayurbhanj,Karanjia,"[21.7642, 85.9761]"
21794,Orissa,Mayurbhanj,Bahalda,"[22.38343048095703, 86.08386993408203]"
21795,Orissa,Mayurbhanj,Raruan,"[21.95796012878418, 85.85476684570312]"
21796,Orissa,Malkangiri,Malkangiri,"[18.36427, 81.89306]"
21797,Orissa,Malkangiri,Mathili,"[18.55249, 82.20737]"
21798,Orissa,Malkangiri,Mathili,"[18.55249, 82.20737]"
21799,Orissa,Malkangiri,Malkangiri,"[18.36427, 81.89306]"
21800,Orissa,Malkangiri,Mathili,"[18.55249, 82.20737]"
21801,Orissa,Malkangiri,Malkangiri,"[18.36427, 81.89306]"
21802,Orissa,Malkangiri,Malkangiri,"[18.36427, 81.89306]"
21803,Orissa,Koraput,Kotpad,"[19.141199111938477, 82.32420349121094]"
21804,Orissa,Koraput,Semiliguda,"[18.702945709228516, 82.85845947265625]"
21805,Orissa,Koraput,Borigumma,"[19.048866271972656, 82.5532455444336]"
21806,Orissa,Koraput,Jeypore,"[18.857999801635742, 82.57109832763672]"
21807,Orissa,Koraput,Koraput,"[18.8132, 82.7126]"
21808,Orissa,Koraput,Pottangi,"[18.563823699951172, 82.96144104003906]"
21809,Orissa,Koraput,Koraput,"[18.8132, 82.7126]"
21810,Orissa,Koraput,Pottangi,"[18.563823699951172, 82.96144104003906]"
21811,Orissa,Koraput,Pottangi,"[18.563823699951172, 82.96144104003906]"
21812,Orissa,Keonjhar,Patna,"[21.632282257080078, 85.89566040039062]"
21813,Orissa,Keonjhar,Saharapada,"[21.73903, 85.94335]"
21814,Orissa,Keonjhar,Telkoi,"[21.35726, 85.39896]"
21815,Orissa,Keonjhar,Telkoi,"[21.35726, 85.39896]"
21816,Orissa,Keonjhar,Banspal,"[21.61463, 85.41046]"
21817,Orissa,Keonjhar,Anandpur,"[21.21419334411621, 86.12174987792969]"
21818,Orissa,Keonjhar,Champua,"[22.0656, 85.6651]"
21819,Orissa,Keonjhar,Ghasipura,"[21.21466, 86.10994]"
21820,Orissa,Keonjhar,Anandpur,"[21.21419334411621, 86.12174987792969]"
21821,Orissa,Keonjhar,Harichandanpur,"[21.33964, 85.78862]"
21822,Orissa,Keonjhar,Anandpur,"[21.21419334411621, 86.12174987792969]"
21823,Orissa,Keonjhar,Banspal,"[21.61463, 85.41046]"
21824,Orissa,Keonjhar,Patna,"[21.632282257080078, 85.89566040039062]"
21825,Orissa,Keonjhar,Anandpur,"[21.21419334411621, 86.12174987792969]"
21826,Orissa,Kendrapara,Pattamundai,"[20.579599380493164, 86.55940246582031]"
21827,Orissa,Kendrapara,Kendrapara,"[20.515899658203125, 86.39798736572266]"
21828,Orissa,Kendrapara,Pattamundai,"[20.579599380493164, 86.55940246582031]"
21829,Orissa,Kendrapara,Kendrapara,"[20.515899658203125, 86.39798736572266]"
21830,Orissa,Kendrapara,Kendrapara,"[20.515899658203125, 86.39798736572266]"
21831,Orissa,Kendrapara,Rajnagar,"[20.6912841796875, 86.955078125]"
21832,Orissa,Kendrapara,Rajnagar,"[20.6912841796875, 86.955078125]"
21833,Orissa,Kendrapara,Pattamundai,"[20.579599380493164, 86.55940246582031]"
21834,Orissa,Kendrapara,Pattamundai,"[20.579599380493164, 86.55940246582031]"
21835,Orissa,Kendrapara,Marsaghai,"[20.43535, 86.4741]"
21836,Orissa,Kendrapara,Kendrapara,"[20.515899658203125, 86.39798736572266]"
21837,Orissa,Kendrapara,Kendrapara,"[20.515899658203125, 86.39798736572266]"
21838,Orissa,Kendrapara,Derabis,"[20.53981, 86.30495]"
21839,Orissa,Kendrapara,Kendrapara,"[20.515899658203125, 86.39798736572266]"
21840,Orissa,Kandhamal,Raikia,"[20.05866813659668, 84.24060821533203]"
21841,Orissa,Kandhamal,Raikia,"[20.05866813659668, 84.24060821533203]"
21842,Orissa,Kandhamal,Khajuripade,"[20.437833786010742, 84.40531921386719]"
21843,Orissa,Kandhamal,Raikia,"[20.05866813659668, 84.24060821533203]"
21844,Orissa,Kalahandi,Golmunda,"[20.060930252075195, 82.7923812866211]"
21845,Orissa,Kalahandi,Koksara,"[19.669248580932617, 82.7055435180664]"
21846,Orissa,Kalahandi,Junagarh,"[19.86050033569336, 82.93800354003906]"
21847,Orissa,Kalahandi,Dharamgarh,"[19.86815643310547, 82.7824478149414]"
21848,Orissa,Kalahandi,Madanpur Rampur,"[20.19648551940918, 83.51895141601562]"
21849,Orissa,Kalahandi,Junagarh,"[19.86050033569336, 82.93800354003906]"
21850,Orissa,Kalahandi,Koksara,"[19.669248580932617, 82.7055435180664]"
21851,Orissa,Kalahandi,Koksara,"[19.669248580932617, 82.7055435180664]"
21852,Orissa,Kalahandi,Bhawanipatna,"[19.811447143554688, 83.15966796875]"
21853,Orissa,Kalahandi,Kesinga,"[20.296171188354492, 83.30656433105469]"
21854,Orissa,Jharsuguda,Lakhanpur,"[21.76667022705078, 83.76667022705078]"
21855,Orissa,Jharsuguda,Lakhanpur,"[21.76667022705078, 83.76667022705078]"
21856,Orissa,Jharsuguda,,"[21.78605, 83.66065]"
21857,Orissa,Jharsuguda,,"[21.78605, 83.66065]"
21858,Orissa,Jharsuguda,,"[21.78605, 83.66065]"
21859,Orissa,Jajpur,,"[20.849899291992188, 86.33719635009766]"
21860,Orissa,Jajpur,Dharmasala,"[20.849899291992188, 86.33719635009766]"
21861,Orissa,Jajpur,Dharmasala,"[20.849899291992188, 86.33719635009766]"
21862,Orissa,Jajpur,Sukinda,"[20.973012924194336, 85.90994262695312]"
21863,Orissa,Jajpur,Sukinda,"[20.973012924194336, 85.90994262695312]"
21864,Orissa,Jajpur,Dasarathpur,"[20.83784, 86.44306]"
21865,Orissa,Jajpur,Dharmasala,"[20.849899291992188, 86.33719635009766]"
21866,Orissa,Jajpur,Binjharpur,"[20.722122192382812, 86.40963745117188]"
21867,Orissa,Jajpur,Dharmasala,"[20.849899291992188, 86.33719635009766]"
21868,Orissa,Jagatsingpur,Erasama,"[20.20388, 86.41109]"
21869,Orissa,Jagatsingpur,Tirtol,"[20.30594253540039, 86.34710693359375]"
21870,Orissa,Jagatsingpur,Kujang,"[20.323057174682617, 86.53015899658203]"
21871,Orissa,Ganjam,Surada,"[19.76099967956543, 84.4281005859375]"
21872,Orissa,Ganjam,Khallikote,"[19.606319427490234, 85.07584381103516]"
21873,Orissa,Ganjam,Khallikote,"[19.606319427490234, 85.07584381103516]"
21874,Orissa,Ganjam,Bhanjanagar,"[19.9286, 84.5782]"
21875,Orissa,Ganjam,Digapahandi,"[19.37540054321289, 84.5730972290039]"
21876,Orissa,Ganjam,Chikiti,"[19.200599670410156, 84.60209655761719]"
21877,Orissa,Ganjam,Bhanjanagar,"[19.9286, 84.5782]"
21878,Orissa,Ganjam,Patrapur,"[19.130659103393555, 84.5760498046875]"
21879,Orissa,Ganjam,Digapahandi,"[19.37540054321289, 84.5730972290039]"
21880,Orissa,Ganjam,Digapahandi,"[19.37540054321289, 84.5730972290039]"
21881,Orissa,Ganjam,Kodala,"[19.621400833129883, 84.93990325927734]"
21882,Orissa,Ganjam,Aska,"[19.614099502563477, 84.66600036621094]"
21883,Orissa,Ganjam,Purusottampur,"[19.5208, 84.8834]"
21884,Orissa,Ganjam,Digapahandi,"[19.37540054321289, 84.5730972290039]"
21885,Orissa,Ganjam,Aska,"[19.614099502563477, 84.66600036621094]"
21886,Orissa,Ganjam,Hinjilicut,"[19.48390007019043, 84.74440002441406]"
21887,Orissa,Ganjam,Kodala,"[19.621400833129883, 84.93990325927734]"
21888,Orissa,Ganjam,Bhanjanagar,"[19.9286, 84.5782]"
21889,Orissa,Ganjam,Buguda,"[19.81130027770996, 84.78949737548828]"
21890,Orissa,Ganjam,Bhanjanagar,"[19.9286, 84.5782]"
21891,Orissa,Ganjam,Bhanjanagar,"[19.9286, 84.5782]"
21892,Orissa,Gajapati,Gumma,"[18.986074447631836, 84.02127075195312]"
21893,Orissa,Dhenkanal,Dhenkanal,"[21.17681, 84.87129]"
21894,Orissa,Dhenkanal,Kamakhyanagar,"[20.93239974975586, 85.54299926757812]"
21895,Orissa,Dhenkanal,Dhenkanal,"[21.17681, 84.87129]"
21896,Orissa,Dhenkanal,Kamakhyanagar,"[20.93239974975586, 85.54299926757812]"
21897,Orissa,Dhenkanal,Kamakhyanagar,"[20.93239974975586, 85.54299926757812]"
21898,Orissa,Dhenkanal,Bhuban,"[20.8837, 85.8334]"
21899,Orissa,Dhenkanal,Bhuban,"[20.8837, 85.8334]"
21900,Orissa,Dhenkanal,Kamakhyanagar,"[20.93239974975586, 85.54299926757812]"
21901,Orissa,Dhenkanal,Gandia,"[20.75913, 85.79519]"
21902,Orissa,Dhenkanal,Gandia,"[20.75913, 85.79519]"
21903,Orissa,Dhenkanal,Bhuban,"[20.8837, 85.8334]"
21904,Orissa,Dhenkanal,Bhuban,"[20.8837, 85.8334]"
21905,Orissa,Dhenkanal,Kamakhyanagar,"[20.93239974975586, 85.54299926757812]"
21906,Orissa,Dhenkanal,Dhenkanal,"[21.17681, 84.87129]"
21907,Orissa,Dhenkanal,Gandia,"[20.75913, 85.79519]"
21908,Orissa,Dhenkanal,Hindol,"[20.761573791503906, 85.42386627197266]"
21909,Orissa,Dhenkanal,Kamakhyanagar,"[20.93239974975586, 85.54299926757812]"
21910,Orissa,Dhenkanal,Dhenkanal,"[21.17681, 84.87129]"
21911,Orissa,Dhenkanal,Dhenkanal,"[21.17681, 84.87129]"
21912,Orissa,Dhenkanal,Gandia,"[20.75913, 85.79519]"
21913,Orissa,Dhenkanal,Kamakhyanagar,"[20.93239974975586, 85.54299926757812]"
21914,Orissa,Dhenkanal,Gandia,"[20.75913, 85.79519]"
21915,Orissa,Dhenkanal,Gandia,"[20.75913, 85.79519]"
21916,Orissa,Dhenkanal,Hindol,"[20.761573791503906, 85.42386627197266]"
21917,Orissa,Dhenkanal,Kamakhyanagar,"[20.93239974975586, 85.54299926757812]"
21918,Orissa,Dhenkanal,,"[21.17681, 84.87129]"
21919,Orissa,Dhenkanal,Dhenkanal,"[21.17681, 84.87129]"
21920,Orissa,Cuttack,,"[20.4657, 85.90019]"
21921,Orissa,Cuttack,Kantapara,"[20.24554443359375, 85.98004913330078]"
21922,Orissa,,,"[22.46852, 88.0605]"
21923,Orissa,Cuttack,Athgarh,"[20.51712, 85.629]"
21924,Orissa,Cuttack,Athgarh,"[20.51712, 85.629]"
21925,Orissa,Cuttack,Banki,"[20.35946273803711, 85.4625015258789]"
21926,Orissa,Cuttack,Baramba,"[20.41994, 85.34004]"
21927,Orissa,Cuttack,Baramba,"[20.41994, 85.34004]"
21928,Orissa,Cuttack,Cuttack Sadar,"[20.389930725097656, 85.90860748291016]"
21929,Orissa,Cuttack,Salepur,"[20.48011589050293, 86.09795379638672]"
21930,Orissa,Cuttack,Kantapara,"[20.24554443359375, 85.98004913330078]"
21931,Orissa,Sambalpur,,"[21.45942, 83.97433]"
21932,Orissa,Angul,Anugul,"[20.76462, 85.1086]"
21933,Orissa,Cuttack,Baramba,"[20.41994, 85.34004]"
21934,Orissa,Cuttack,Athgarh,"[20.51712, 85.629]"
21935,Orissa,Cuttack,Narasinghpur,"[20.46316, 85.08401]"
21936,Orissa,Cuttack,Cuttack Sadar,"[20.389930725097656, 85.90860748291016]"
21937,Orissa,Cuttack,Baramba,"[20.41994, 85.34004]"
21938,Orissa,Cuttack,Tangi Chaudwar,"[19.92230224609375, 85.39521026611328]"
21939,Orissa,Cuttack,Banki,"[20.35946273803711, 85.4625015258789]"
21940,Orissa,Cuttack,Athgarh,"[20.51712, 85.629]"
21941,Orissa,Cuttack,Niali,"[20.13541603088379, 86.06061553955078]"
21942,Orissa,Cuttack,Athgarh,"[20.51712, 85.629]"
21943,Orissa,Boudh,Kantamal,"[20.646652221679688, 83.74107360839844]"
21944,Orissa,Bolangir,Belpada,"[20.58795, 82.97531]"
21945,Orissa,Bolangir,Patnagarh,"[20.7079, 83.1291]"
21946,Orissa,Bolangir,Turekela,"[20.51938, 82.82013]"
21947,Orissa,Bolangir,Patnagarh,"[20.7079, 83.1291]"
21948,Orissa,Bolangir,Khaprakhol,"[20.7498, 82.86182]"
21949,Orissa,,,"[22.46852, 88.0605]"
21950,Orissa,Bolangir,Titilagarh,"[20.2852, 83.1546]"
21951,Orissa,Bolangir,Balangir,"[20.7014, 83.4852]"
21952,Orissa,Bolangir,Tentelkhunti,"[20.7014, 83.4852]"
